index,country,year,gdp,infrate,trade,schooling,invest60,invest70,invest80,industry
8,Italy,1983,11.812,14.62522984,43.4841156,NA,NA,NA,NA,36.95853043
8,Italy,1984,12.543,10.84529018,45.80588913,NA,NA,NA,NA,36.52841949
8,Italy,1985,13.285,9.208633423,46.10847473,30.29999924,NA,NA,NA,36.09994125
8,Italy,1986,13.896,5.797101021,38.94102859,NA,NA,NA,NA,34.89699936
8,Italy,1987,14.688,4.732254028,38.3682518,NA,NA,NA,NA,34.5780983
8,Italy,1988,15.784,5.112960815,37.96268463,NA,NA,NA,NA,34.44107056
8,Italy,1989,16.875,6.221718788,40.16733932,NA,NA,NA,NA,34.55434036
8,Italy,1990,17.946,6.496273041,40.04520035,31.5,NA,NA,NA,33.89799881
8,Italy,1991,18.845,6.300000191,37.98858643,NA,NA,NA,NA,32.91080093
8,Italy,1992,19.367,5.079961777,39.34540558,NA,NA,NA,NA,32.38869095
8,Italy,1993,19.778,4.476275921,42.43131638,NA,NA,NA,NA,31.35424995
8,Italy,1994,20.577,4.027420998,45.07428741,NA,NA,NA,NA,31.30135918
8,Italy,1995,21.532,5.244370937,51.24739838,32.40000153,NA,NA,NA,31.50128937
8,Italy,1996,22.235,3.974524021,48.17211914,NA,NA,NA,NA,30.50213051
8,Italy,1997,22.81,2.043106079,50.31563187,NA,NA,NA,NA,30.06422997
8,Italy,1998,23.84,1.962939978,NA,NA,NA,NA,NA,29.91003036
8,Italy,1999,24.402,1.655629039,NA,NA,NA,NA,NA,29.3114109
8,Italy,2000,25.759,2.537687063,NA,32,NA,NA,NA,29.04273987
8,Italy,2001,26.586,2.785166025,NA,NA,NA,NA,NA,28.74292946
8,Italy,2002,27.32,2.46532011,NA,NA,NA,NA,NA,28.28013992
8,Italy,2003,27.537,2.672559023,NA,NA,NA,NA,NA,27.80481911
9,Netherlands,1960,2.113,NA,90.88709259,11.10000038,NA,NA,NA,NA
9,Netherlands,1961,2.111,1.732092977,88.21291351,NA,NA,NA,NA,NA
9,Netherlands,1962,2.275,2.286037922,86.7037735,NA,NA,NA,NA,NA
9,Netherlands,1963,2.36,3.343183994,87.91217041,NA,NA,NA,NA,NA
9,Netherlands,1964,2.566,5.790884018,86.53981781,NA,NA,NA,NA,NA
9,Netherlands,1965,2.739,5.794898033,83.92977142,13.60000038,NA,NA,NA,NA
9,Netherlands,1966,2.874,5.796870232,82.38142395,NA,NA,NA,NA,NA
9,Netherlands,1967,3.078,3.486793041,79.59117889,NA,NA,NA,NA,NA
9,Netherlands,1968,3.399,3.675612926,79.65446472,NA,NA,NA,NA,NA
9,Netherlands,1969,3.951,7.428249836,82.78465271,NA,NA,NA,NA,NA
9,Netherlands,1970,4.342,3.679936886,88.7379303,45.79999924,NA,NA,NA,NA
9,Netherlands,1971,4.705,7.47758007,88.536026,NA,NA,NA,NA,37.20112991
9,Netherlands,1972,4.984,7.791749954,84.71720123,NA,NA,NA,NA,36.96020126
9,Netherlands,1973,5.475,8.013519287,88.92211914,NA,NA,NA,NA,36.77001953
9,Netherlands,1974,6.165,9.609367371,102.1402283,NA,NA,NA,NA,36.93426895
9,Netherlands,1975,6.699,10.21273041,93.63817596,44.29999924,NA,NA,NA,35.57052994
9,Netherlands,1976,7.345,9.057486534,95.76620483,NA,NA,NA,NA,35.76351166
9,Netherlands,1977,7.959,6.474102974,91.19661713,NA,NA,NA,NA,35.20782089
9,Netherlands,1978,8.676,4.08001709,87.71375275,NA,NA,NA,NA,34.13188934
9,Netherlands,1979,9.504,4.210453987,96.2868042,NA,NA,NA,NA,34.08446884
9,Netherlands,1980,10.458,6.733320236,102.6574554,44.09999847,0.293680012,0.307779998,21.84000015,34.51797867
9,Netherlands,1981,11.304,6.748466015,109.6119461,NA,NA,NA,NA,34.74647141
9,Netherlands,1982,11.784,5.86206913,107.3393021,NA,NA,NA,NA,34.06893158
9,Netherlands,1983,12.419,2.823019028,106.9497833,NA,NA,NA,NA,33.90657043
9,Netherlands,1984,13.234,3.273494959,114.4047318,NA,NA,NA,NA,34.5517807
9,Netherlands,1985,13.938,2.223926067,116.7998276,44.70000076,NA,NA,NA,34.86816025
9,Netherlands,1986,14.613,0.100024998,97.60882568,NA,NA,NA,NA,32.4193306
9,Netherlands,1987,15.197,-0.707802474,96.81970978,NA,NA,NA,NA,30.76184082
9,Netherlands,1988,16.082,0.7463938,101.081543,NA,NA,NA,NA,30.96866035
9,Netherlands,1989,17.387,1.08216095,106.491394,NA,NA,NA,NA,30.66597939
9,Netherlands,1990,18.665,3.285469055,103.6821213,45.40000153,NA,NA,NA,30.71949005
9,Netherlands,1991,19.626,3.133332968,103.3009567,NA,NA,NA,NA,30.41987991
9,Netherlands,1992,20.224,3.183581114,99.63787079,NA,NA,NA,NA,29.3456707
9,Netherlands,1993,20.679,2.584182024,94.70642853,NA,NA,NA,NA,28.65413094
9,Netherlands,1994,21.588,2.801527023,95.98548126,NA,NA,NA,NA,28.54458046
9,Netherlands,1995,22.585,2.095282078,99.49503326,46.29999924,NA,NA,NA,28.74622917
9,Netherlands,1996,23.531,2.016666889,101.0114288,NA,NA,NA,NA,28.43317986
9,Netherlands,1997,24.692,2.156510115,104.8999329,NA,NA,NA,NA,27.8301506
9,Netherlands,1998,25.811,1.983047962,NA,NA,NA,NA,NA,27.1060009
9,Netherlands,1999,26.654,2.211071014,NA,NA,NA,NA,NA,26.31303978
9,Netherlands,2000,28.467,2.523780107,NA,45.40000153,NA,NA,NA,26.79898071
9,Netherlands,2001,30.359,4.534231186,NA,NA,NA,NA,NA,26.62816048
9,Netherlands,2002,31.284,3.467067957,NA,NA,NA,NA,NA,25.82768059
9,Netherlands,2003,31.792,2.114639997,NA,NA,NA,NA,NA,NA
10,Norway,1960,1.713,NA,73.68096161,21.29999924,NA,NA,NA,NA
10,Norway,1961,1.823,2.451107979,72.1399765,NA,NA,NA,NA,NA
10,Norway,1962,1.905,5.268516064,69.3447876,NA,NA,NA,NA,NA
10,Norway,1963,1.991,2.587040901,70.43979645,NA,NA,NA,NA,NA
10,Norway,1964,2.112,5.679944038,71.78108215,NA,NA,NA,NA,NA
10,Norway,1965,2.268,4.259590149,71.81725311,22.39999962,NA,NA,NA,NA
10,Norway,1966,2.417,3.251337051,72.53379822,NA,NA,NA,NA,NA
10,Norway,1967,2.62,4.433394909,74.77305603,NA,NA,NA,NA,NA
10,Norway,1968,2.784,3.471534014,73.5936203,NA,NA,NA,NA,NA
10,Norway,1969,3.035,3.067485094,72.03035736,NA,NA,NA,NA,NA
10,Norway,1970,3.213,10.56548023,74.13993073,31.10000038,NA,NA,NA,NA
10,Norway,1971,3.523,6.258411884,73.0029068,NA,NA,NA,NA,31.94467926
10,Norway,1972,3.814,7.219758987,70.42838287,NA,NA,NA,NA,32.2304306
10,Norway,1973,4.138,7.442409992,76.50484467,NA,NA,NA,NA,32.27220917
10,Norway,1974,4.728,9.414513588,83.27902985,NA,NA,NA,NA,33.08652878
10,Norway,1975,5.458,11.70707035,78.76720428,34.79999924,NA,NA,NA,34.6241188
10,Norway,1976,6.116,9.175756454,79.9323349,NA,NA,NA,NA,34.20970154
10,Norway,1977,6.742,9.04315567,78.6998291,NA,NA,NA,NA,34.07640076
10,Norway,1978,7.412,8.151506424,72.25500488,NA,NA,NA,NA,35.43352127
10,Norway,1979,8.354,4.75982523,77.27374268,NA,NA,NA,NA,38.27973938
10,Norway,1980,9.557,10.89620972,80.33016205,39.29999924,0.336959988,0.374179989,31.59399986,40.3887291
10,Norway,1981,10.548,13.63704967,79.64889526,NA,NA,NA,NA,40.68091965
10,Norway,1982,11.205,11.37205982,78.18887329,NA,NA,NA,NA,40.84820938
10,Norway,1983,12.022,8.411047935,76.31546021,NA,NA,NA,NA,42.04796982
10,Norway,1984,13.22,6.279108047,77.4801712,NA,NA,NA,NA,43.46854019
10,Norway,1985,14.354,5.665823936,78.7447052,41,NA,NA,NA,42.85285187
10,Norway,1986,15.184,7.186768055,72.85356903,NA,NA,NA,NA,36.27046967
10,Norway,1987,15.823,8.725932121,67.69511414,NA,NA,NA,NA,35.8069191
10,Norway,1988,16.299,6.698483944,67.40088654,NA,NA,NA,NA,34.00419998
10,Norway,1989,17.043,4.555441856,73.29363251,NA,NA,NA,NA,35.52539825
10,Norway,1990,18.004,4.113032818,74.73464203,69.59999847,NA,NA,NA,35.66043854
10,Norway,1991,19.212,3.420682907,72.62284851,NA,NA,NA,NA,34.55202103
10,Norway,1992,20.185,2.342116117,69.54724884,NA,NA,NA,NA,34.1705513
10,Norway,1993,21.088,2.271488905,70.12580109,NA,NA,NA,NA,33.7640419
10,Norway,1994,22.534,1.39855504,70.58622742,NA,NA,NA,NA,34.25857925
10,Norway,1995,23.874,2.456404924,70.10320282,66.69999695,NA,NA,NA,35.35277939
10,Norway,1996,26.263,1.258694053,72.61958313,NA,NA,NA,NA,37.7201004
10,Norway,1997,27.776,2.580740929,75.46217346,NA,NA,NA,NA,38.26290131
10,Norway,1998,27.294,2.255686045,74.28208923,NA,NA,NA,NA,33.82028961
10,Norway,1999,30.011,2.333138943,NA,NA,NA,NA,NA,35.71146011
10,Norway,2000,36.273,3.086067915,NA,62.5,NA,NA,NA,42.95294952
10,Norway,2001,37.078,3.017378092,NA,NA,NA,NA,NA,40.87419891
10,Norway,2002,36.617,1.288146019,NA,NA,NA,NA,NA,37.90837097
10,Norway,2003,37.245,2.47539711,NA,NA,NA,NA,NA,37.51623917
12,Switzerland,1960,3.387,NA,53.25350189,21.79999924,NA,NA,NA,NA
12,Switzerland,1961,3.625,1.845371008,54.59318161,NA,NA,NA,NA,NA
12,Switzerland,1962,3.788,4.315616131,54.49474335,NA,NA,NA,NA,NA
12,Switzerland,1963,3.946,3.439718962,53.69223022,NA,NA,NA,NA,NA
12,Switzerland,1964,4.158,3.081314087,53.6607132,NA,NA,NA,NA,NA
12,Switzerland,1965,4.36,3.414516926,55.15858841,22.29999924,NA,NA,NA,NA
12,Switzerland,1966,4.575,4.776131153,55.51873398,NA,NA,NA,NA,NA
12,Switzerland,1967,4.79,4.021478176,54.61389542,NA,NA,NA,NA,NA
12,Switzerland,1968,5.138,2.412350893,56.83709717,NA,NA,NA,NA,NA
12,Switzerland,1969,5.645,2.489006996,60.69416046,NA,NA,NA,NA,NA
12,Switzerland,1970,6.382,3.616027117,63.58904266,38,NA,NA,NA,36.26636124
12,Switzerland,1971,6.938,6.573012829,60.33388901,NA,NA,NA,NA,35.98696136
12,Switzerland,1972,7.406,6.660192013,58.81928635,NA,NA,NA,NA,35.70756149
12,Switzerland,1973,7.998,8.755041122,59.54798126,NA,NA,NA,NA,35.42816162
12,Switzerland,1974,8.8,9.766747475,63.37842178,NA,NA,NA,NA,35.14876556
12,Switzerland,1975,8.934,6.696453094,56.72312546,36.40000153,NA,NA,NA,34.77623367
12,Switzerland,1976,9.368,1.715862036,60.43211365,NA,NA,NA,NA,34.4968338
12,Switzerland,1977,10.24,1.285269976,66.90280914,NA,NA,NA,NA,34.21743774
12,Switzerland,1978,11.003,1.055814028,64.0697403,NA,NA,NA,NA,33.93803787
12,Switzerland,1979,12.189,3.647643089,67.31410217,NA,NA,NA,NA,33.658638
12,Switzerland,1980,13.853,4.022026062,72.83211517,54.29999924,0.335240006,0.337440014,30.96399879,32.86999893
12,Switzerland,1981,15.338,6.490219116,72.36986542,NA,NA,NA,NA,32.68999863
12,Switzerland,1982,15.963,5.655211926,67.87425995,NA,NA,NA,NA,32.20000076
12,Switzerland,1983,16.611,2.967686892,68.3494339,NA,NA,NA,NA,31.89999962
12,Switzerland,1984,17.71,2.911207914,72.16822052,NA,NA,NA,NA,31.92000008
12,Switzerland,1985,18.812,3.429986,74.65241241,53.59999847,NA,NA,NA,32.00999832
12,Switzerland,1986,19.458,0.740740716,70.62199402,NA,NA,NA,NA,31.88999939
12,Switzerland,1987,20.12,1.447963953,69.58219147,NA,NA,NA,NA,31.45999908
12,Switzerland,1988,21.334,1.884477973,71.42003632,NA,NA,NA,NA,31.61000061
12,Switzerland,1989,22.965,3.162964106,75.54489136,NA,NA,NA,NA,31.69000053
12,Switzerland,1990,24.518,5.378739834,72.0016098,53.79999924,NA,NA,NA,31.34000015
12,Switzerland,1991,24.84,5.879392147,68.58638,NA,NA,NA,NA,30.79000092
12,Switzerland,1992,25.141,4.041076183,67.86860657,NA,NA,NA,NA,29.98999977
12,Switzerland,1993,25.427,3.271796942,66.71021271,NA,NA,NA,NA,29.57999992
12,Switzerland,1994,26.031,0.85840708,66.58563232,NA,NA,NA,NA,30.40999985
12,Switzerland,1995,26.485,1.798719049,66.15725708,54.79999924,NA,NA,NA,29.82999992
12,Switzerland,1996,26.394,0.81882441,67.9402771,NA,NA,NA,NA,28.80999947
12,Switzerland,1997,27.85,0.521501184,75.34065247,NA,NA,NA,NA,28.19000053
12,Switzerland,1998,28.835,0.0170097,NA,NA,NA,NA,NA,27.43000031
12,Switzerland,1999,28.887,0.824829876,NA,NA,NA,NA,NA,27.43000031
12,Switzerland,2000,30.461,1.543391943,NA,55,NA,NA,NA,26.76000023
12,Switzerland,2001,30.806,0.988372087,NA,NA,NA,NA,NA,27.35000038
12,Switzerland,2002,32.751,0.641500115,NA,NA,NA,NA,NA,26.78000069
12,Switzerland,2003,33.516,0.629239202,NA,NA,NA,NA,NA,26.45000076
14,Japan,1960,1.01,NA,20.9543438,30.89999962,NA,NA,NA,NA
14,Japan,1961,1.143,5.404726028,20.12308693,NA,NA,NA,NA,NA
14,Japan,1962,1.262,6.773192883,18.67110252,NA,NA,NA,NA,NA
14,Japan,1963,1.374,7.661379814,18.86198997,NA,NA,NA,NA,NA
14,Japan,1964,1.546,3.838174105,19.13273048,NA,NA,NA,NA,NA
14,Japan,1965,1.647,6.593407154,19.60080338,36.70000076,NA,NA,NA,NA
14,Japan,1966,1.889,5.0796628,19.55724335,NA,NA,NA,NA,NA
14,Japan,1967,2.133,3.977880955,19.05208969,NA,NA,NA,NA,NA
14,Japan,1968,2.496,5.369702816,19.07467461,NA,NA,NA,NA,NA
14,Japan,1969,2.917,5.242591858,19.48479843,NA,NA,NA,NA,NA
14,Japan,1970,3.293,7.673266888,20.33049202,33,NA,NA,NA,NA
14,Japan,1971,3.575,6.41697216,20.70204735,NA,NA,NA,NA,45.17071915
14,Japan,1972,3.988,4.824021816,18.85861015,NA,NA,NA,NA,44.57823944
14,Japan,1973,4.491,11.64593029,20.04691696,NA,NA,NA,NA,45.35773087
14,Japan,1974,4.778,23.15456963,27.9450531,NA,NA,NA,NA,43.63290024
14,Japan,1975,5.3,11.78279018,25.55242729,38.09999847,NA,NA,NA,41.40547943
14,Japan,1976,5.768,9.34922123,26.31209564,NA,NA,NA,NA,41.48410034
14,Japan,1977,6.344,8.158703804,24.55251884,NA,NA,NA,NA,40.43693924
14,Japan,1978,7.084,4.210797787,20.49978447,NA,NA,NA,NA,40.69216156
14,Japan,1979,8.027,3.730787992,24.03823853,NA,NA,NA,NA,40.6004715
14,Japan,1980,8.931,7.778707027,28.28038597,39.90000153,0.319880009,0.419580013,34.98600006,41.00014877
14,Japan,1981,9.986,4.911307812,28.64903069,NA,NA,NA,NA,40.91641998
14,Japan,1982,10.813,2.736975908,28.35613441,NA,NA,NA,NA,40.32062149
14,Japan,1983,11.346,1.882328987,26.09698868,NA,NA,NA,NA,39.47266006
14,Japan,1984,12.064,2.271579981,27.26115799,NA,NA,NA,NA,39.8345108
14,Japan,1985,12.978,2.023691893,25.54118347,41.90000153,NA,NA,NA,39.59440994
14,Japan,1986,13.59,0.619254887,18.74487114,NA,NA,NA,NA,39.0124588
14,Japan,1987,14.425,0.125011995,17.55620193,NA,NA,NA,NA,38.94235992
14,Japan,1988,15.862,0.672301173,17.79494286,NA,NA,NA,NA,39.11177063
14,Japan,1989,17.269,2.280098915,19.78005981,NA,NA,NA,NA,39.04401016
14,Japan,1990,18.815,3.059416056,20.64731026,44.5,NA,NA,NA,39.36252975
14,Japan,1991,20.055,3.240112066,18.73082924,NA,NA,NA,NA,39.02354813
14,Japan,1992,20.648,1.727010012,17.88268089,NA,NA,NA,NA,37.85884094
14,Japan,1993,21.122,1.284039974,16.31121063,NA,NA,NA,NA,36.38005829
14,Japan,1994,21.757,0.706202686,16.44124031,NA,NA,NA,NA,34.92773056
14,Japan,1995,22.551,-0.126732007,17.31402016,46.79999924,NA,NA,NA,34.21718979
14,Japan,1996,23.714,0.135352299,19.33234978,NA,NA,NA,NA,33.91785049
14,Japan,1997,24.478,1.731858015,20.99990082,NA,NA,NA,NA,33.71395111
14,Japan,1998,24.429,0.656037211,21.14498711,NA,NA,NA,NA,32.7045517
14,Japan,1999,24.709,-0.338255912,NA,NA,NA,NA,NA,32.42955017
14,Japan,2000,26.015,-0.670529783,NA,47.90000153,NA,NA,NA,32.23115921
14,Japan,2001,26.619,-0.733394384,NA,NA,NA,NA,NA,30.96191978
14,Japan,2002,27.196,-0.915120482,NA,NA,NA,NA,NA,30.39851952
14,Japan,2003,28.071,-0.2541942,NA,NA,NA,NA,NA,NA
16,Greece,1960,0.707,NA,21.31253052,7.900000095,NA,NA,NA,NA
16,Greece,1961,1.028,1.93423605,21.17231941,NA,NA,NA,NA,NA
16,Greece,1962,1.049,-0.379506588,21.92602348,NA,NA,NA,NA,NA
16,Greece,1963,1.188,2.857142925,23.08808708,NA,NA,NA,NA,NA
16,Greece,1964,1.316,0.92592591,23.2946682,NA,NA,NA,NA,NA
16,Greece,1965,1.492,3.119266033,24.2456398,9.800000191,NA,NA,NA,NA
16,Greece,1966,1.634,4.982205868,24.71656036,NA,NA,NA,NA,NA
16,Greece,1967,1.754,1.694915056,23.64206886,NA,NA,NA,NA,NA
16,Greece,1968,1.967,0.333333313,23.10320282,NA,NA,NA,NA,NA
16,Greece,1969,2.298,2.491693974,23.46528244,NA,NA,NA,NA,NA
16,Greece,1970,2.631,2.917341948,23.4626255,10.60000038,NA,NA,NA,NA
16,Greece,1971,2.988,2.992125988,23.72875595,NA,NA,NA,NA,36.11808014
16,Greece,1972,3.383,4.281344891,26.18502808,NA,NA,NA,NA,36.32357025
16,Greece,1973,3.844,15.54251957,32.53394699,NA,NA,NA,NA,36.53493881
16,Greece,1974,3.907,26.90354919,34.34080887,NA,NA,NA,NA,34.11114883
16,Greece,1975,4.505,13.36666965,35.98082733,12.89999962,NA,NA,NA,33.06772995
16,Greece,1976,5.024,13.31225967,35.66825485,NA,NA,NA,NA,33.04417038
16,Greece,1977,5.417,12.16996002,34.58829498,NA,NA,NA,NA,33.73072815
16,Greece,1978,6.138,12.53252983,34.65200043,NA,NA,NA,NA,32.86336899
16,Greece,1979,6.781,19.04615021,35.08242798,NA,NA,NA,NA,34.10897827
16,Greece,1980,7.374,24.87480927,38.59044266,19.70000076,0.265659988,0.342579991,24.00200081,32.94260025
16,Greece,1981,7.87,24.45895958,39.11535263,NA,NA,NA,NA,32.57167816
16,Greece,1982,8.204,20.91897964,38.69732285,NA,NA,NA,NA,30.66064072
16,Greece,1983,8.388,20.24167061,40.97497559,NA,NA,NA,NA,31.31060028
16,Greece,1984,8.834,18.44895935,42.33080673,NA,NA,NA,NA,30.46172905
16,Greece,1985,9.297,19.30256081,44.36379242,23.70000076,NA,NA,NA,30.4569397
16,Greece,1986,9.525,23.02108955,43.68021011,NA,NA,NA,NA,31.09041977
16,Greece,1987,9.548,16.38495064,46.11131287,NA,NA,NA,NA,29.96099091
16,Greece,1988,10.277,13.52674961,44.24684525,NA,NA,NA,NA,29.37480927
16,Greece,1989,11.036,13.69999981,45.67035675,NA,NA,NA,NA,28.53590012
16,Greece,1990,11.405,20.40456963,44.88119125,28.70000076,NA,NA,NA,28.1967392
16,Greece,1991,11.971,19.4728508,43.14999008,NA,NA,NA,NA,26.52802086
16,Greece,1992,12.198,15.86590004,43.44935989,NA,NA,NA,NA,25.66123009
16,Greece,1993,12.166,14.41448975,41.30995941,NA,NA,NA,NA,25.50778008
16,Greece,1994,12.566,10.92278957,40.28256989,NA,NA,NA,NA,24.36351013
16,Greece,1995,12.991,8.937056541,40.8180809,31.79999924,NA,NA,NA,23.0866909
16,Greece,1996,13.418,8.196219444,40.40134048,NA,NA,NA,NA,23.02569008
16,Greece,1997,14.127,5.538972855,39.68484116,NA,NA,NA,NA,21.59255028
16,Greece,1998,14.665,4.766225815,NA,NA,NA,NA,NA,22.34332085
16,Greece,1999,15.213,2.636782885,NA,NA,NA,NA,NA,22.29583931
16,Greece,2000,16.272,3.150125027,NA,33.79999924,NA,NA,NA,22.82801056
16,Greece,2001,17.332,3.374995947,NA,NA,NA,NA,NA,23.4864502
16,Greece,2002,19.119,3.629228115,NA,NA,NA,NA,NA,23.21043015
16,Greece,2003,20.479,3.530556917,NA,NA,NA,NA,NA,23.83000946
18,Portugal,1960,0.728,NA,37.35393906,3.5,NA,NA,NA,NA
18,Portugal,1961,0.783,1.549002051,39.9828949,NA,NA,NA,NA,NA
18,Portugal,1962,0.848,2.66207099,38.32178879,NA,NA,NA,NA,NA
18,Portugal,1963,0.905,2.021573067,39.37736511,NA,NA,NA,NA,NA
18,Portugal,1964,0.979,3.400000095,50.41978455,NA,NA,NA,NA,NA
18,Portugal,1965,1.084,3.48162508,52.90273666,3.900000095,NA,NA,NA,NA
18,Portugal,1966,1.17,5.046729088,52.80591583,NA,NA,NA,NA,NA
18,Portugal,1967,1.293,5.516014099,51.54959869,NA,NA,NA,NA,NA
18,Portugal,1968,1.475,6.070827007,49.79483795,NA,NA,NA,NA,NA
18,Portugal,1969,1.592,7.402512074,48.17641449,NA,NA,NA,NA,NA
18,Portugal,1970,1.916,4.533332825,50.21158218,6.800000191,NA,NA,NA,NA
18,Portugal,1971,2.153,7.496075153,51.90704727,NA,NA,NA,NA,35.13776016
18,Portugal,1972,2.42,8.944869995,53.73325729,NA,NA,NA,NA,35.94559097
18,Portugal,1973,2.845,10.35523033,54.88760757,NA,NA,NA,NA,35.96345901
18,Portugal,1974,3.048,27.96842003,62.63342667,NA,NA,NA,NA,37.54447937
18,Portugal,1975,3.045,20.40815926,48.22216797,9.600000381,NA,NA,NA,35.21149826
18,Portugal,1976,3.407,18.24990082,43.77533722,NA,NA,NA,NA,34.72537994
18,Portugal,1977,3.784,27.19166946,47.03731537,NA,NA,NA,NA,34.72417068
18,Portugal,1978,4.12,22.64299011,47.75360489,NA,NA,NA,NA,33.15320969
18,Portugal,1979,4.663,23.53758049,58.92995834,NA,NA,NA,NA,31.94780922
18,Portugal,1980,5.263,16.69189072,62.9790802,10.60000038,0.240820006,0.297980011,26.48800087,32.87776947
18,Portugal,1981,5.812,20.04076004,64.51056671,NA,NA,NA,NA,33.93984985
18,Portugal,1982,6.263,22.73022079,64.73094177,NA,NA,NA,NA,33.64522171
18,Portugal,1983,6.479,25.10564041,68.4471817,NA,NA,NA,NA,34.49607849
18,Portugal,1984,6.57,28.78333092,74.85384369,NA,NA,NA,NA,32.84180832
18,Portugal,1985,6.959,19.64539909,71.50999451,13.69999981,NA,NA,NA,32.82257843
18,Portugal,1986,7.414,11.76311016,62.80073547,NA,NA,NA,NA,30.64454079
18,Portugal,1987,8.126,9.343148232,69.23901367,NA,NA,NA,NA,30.37262917
18,Portugal,1988,9.057,9.697048187,73.42917633,NA,NA,NA,NA,32.47451019
18,Portugal,1989,10.042,12.61655045,75.04156494,NA,NA,NA,NA,32.34439087
18,Portugal,1990,10.894,13.37246037,75.17774963,14.80000019,NA,NA,NA,31.71348
18,Portugal,1991,11.783,10.92623043,69.90818024,NA,NA,NA,NA,30.28443909
18,Portugal,1992,12.219,8.941666603,65.14225006,NA,NA,NA,NA,30.2791996
18,Portugal,1993,12.236,6.501951218,62.44868851,NA,NA,NA,NA,29.60256958
18,Portugal,1994,12.614,5.214394093,65.60572052,NA,NA,NA,NA,30.64366913
18,Portugal,1995,13.413,4.123147964,68.57444763,14.69999981,NA,NA,NA,31.4980793
18,Portugal,1996,13.974,3.120697021,69.22181702,NA,NA,NA,NA,31.74154091
18,Portugal,1997,14.804,2.161612034,71.54988861,NA,NA,NA,NA,31.63949013
18,Portugal,1998,15.401,2.716439962,NA,NA,NA,NA,NA,31.1362896
18,Portugal,1999,16.363,2.303885937,NA,NA,NA,NA,NA,30.41584969
18,Portugal,2000,17.353,2.846720934,NA,14.89999962,NA,NA,NA,29.99341965
18,Portugal,2001,18.071,4.394756794,NA,NA,NA,NA,NA,29.39245033
18,Portugal,2002,18.799,3.545052052,NA,NA,NA,NA,NA,28.68818092
18,Portugal,2003,17.603,3.283333063,NA,NA,NA,NA,NA,NA
19,Spain,1960,1.074,NA,16.2498188,3.900000095,NA,NA,NA,NA
19,Spain,1961,1.201,2.00591898,17.63880157,NA,NA,NA,NA,NA
19,Spain,1962,1.335,5.634758949,19.60612869,NA,NA,NA,NA,NA
19,Spain,1963,1.467,8.804627419,19.67971992,NA,NA,NA,NA,NA
19,Spain,1964,1.554,6.950187206,21.49239159,NA,NA,NA,NA,NA
19,Spain,1965,1.678,13.23637962,22.70879364,4.599999905,NA,NA,NA,NA
19,Spain,1966,1.841,6.194115162,23.89032364,NA,NA,NA,NA,NA
19,Spain,1967,1.954,6.4145751,21.74691963,NA,NA,NA,NA,NA
19,Spain,1968,2.16,4.96331501,24.65740204,NA,NA,NA,NA,NA
19,Spain,1969,2.447,2.124452114,26.0330925,NA,NA,NA,NA,NA
19,Spain,1970,2.715,5.757616997,27.45075607,5.800000191,NA,NA,NA,NA
19,Spain,1971,2.951,8.236041069,27.57412529,NA,NA,NA,NA,40.66722107
19,Spain,1972,3.293,8.289365768,28.92659187,NA,NA,NA,NA,41.69329071
19,Spain,1973,3.71,11.39021015,29.88689423,NA,NA,NA,NA,42.23266983
19,Spain,1974,4.227,15.71734047,33.60297394,NA,NA,NA,NA,43.17229843
19,Spain,1975,4.6,16.92565918,30.85140228,8.199999809,NA,NA,NA,42.08322144
19,Spain,1976,4.965,17.62931061,31.890625,NA,NA,NA,NA,41.38425064
19,Spain,1977,5.364,24.52668953,30.97939491,NA,NA,NA,NA,40.52180862
19,Spain,1978,5.761,19.78421021,29.5208683,NA,NA,NA,NA,39.43257141
19,Spain,1979,6.188,15.66901016,29.62631989,NA,NA,NA,NA,38.9656105
19,Spain,1980,6.856,15.54988956,33.5229454,13.30000019,0.251760006,0.313239992,24.56800079,38.56755066
19,Spain,1981,7.447,14.55704021,37.42520523,NA,NA,NA,NA,37.67301941
19,Spain,1982,7.957,14.40795994,38.38861465,NA,NA,NA,NA,37.06180954
19,Spain,1983,8.378,12.17745018,41.89353561,NA,NA,NA,NA,36.79449844
19,Spain,1984,8.812,11.27433014,43.44701004,NA,NA,NA,NA,35.92079926
19,Spain,1985,9.259,8.817526817,43.49967957,17.60000038,NA,NA,NA,36.2090683
19,Spain,1986,9.744,8.796503067,37.5777626,NA,NA,NA,NA,36.65430069
19,Spain,1987,10.542,5.246259212,38.54277802,NA,NA,NA,NA,36.09407043
19,Spain,1988,11.434,4.840478897,38.8391571,NA,NA,NA,NA,35.9314003
19,Spain,1989,12.417,6.791468143,39.45245361,NA,NA,NA,NA,36.21815872
19,Spain,1990,13.365,6.717939854,37.50268936,25.5,NA,NA,NA,35.47665024
19,Spain,1991,14.152,5.935327053,37.4070816,NA,NA,NA,NA,34.68851089
19,Spain,1992,14.564,5.92572403,38.03964996,NA,NA,NA,NA,32.86190033
19,Spain,1993,14.699,4.568635941,39.40948105,NA,NA,NA,NA,31.16820908
19,Spain,1994,15.325,4.718468189,44.3964386,NA,NA,NA,NA,30.55055046
19,Spain,1995,16.032,4.674753189,47.85290146,28.60000038,NA,NA,NA,30.98291016
19,Spain,1996,16.72,3.558506012,50.07329941,NA,NA,NA,NA,30.45866966
19,Spain,1997,17.42,1.970708013,55.55865097,NA,NA,NA,NA,30.44140053
